Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time (UTC),Year,Month,Day,Time (UTC),Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Precip. Amount (mm),Precip. Amount Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-07 10:00,2021,5,7,10:00,2.2,,1.5,,95,,0,,30,,9,,,,99.16,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-07 11:00,2021,5,7,11:00,2.3,,1.6,,95,,0,,31,,10,,,,99.18,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-07 12:00,2021,5,7,12:00,2.6,,1.5,,92,,0,,32,,9,,,,99.21,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-07 13:00,2021,5,7,13:00,3.3,,1.2,,86,,0,,31,,8,,,,99.21,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-07 14:00,2021,5,7,14:00,3.8,,1.3,,84,,0,,30,,11,,,,99.24,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-07 15:00,2021,5,7,15:00,4.4,,0,,73,,0,,30,,9,,,,99.24,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-07 16:00,2021,5,7,16:00,3.9,,1.5,,84,,0,,30,,18,,,,99.24,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-07 17:00,2021,5,7,17:00,4.4,,1.4,,81,,0,,30,,15,,,,99.26,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-07 18:00,2021,5,7,18:00,5.9,,0.6,,69,,0,,32,,14,,,,99.26,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-07 19:00,2021,5,7,19:00,5.8,,-0.4,,65,,0,,31,,14,,,,99.24,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-07 20:00,2021,5,7,20:00,6.5,,-0.7,,60,,0,,31,,13,,,,99.26,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-07 21:00,2021,5,7,21:00,6,,-0.1,,65,,0,,32,,18,,,,99.28,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-07 22:00,2021,5,7,22:00,5.2,,1.3,,76,,0,,31,,15,,,,99.32,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-07 23:00,2021,5,7,23:00,4.4,,1.2,,80,,0,,32,,17,,,,99.35,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-08 0:00,2021,5,8,0:00,3.5,,0.6,,82,,0,,32,,16,,,,99.36,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-08 1:00,2021,5,8,1:00,3.1,,0.5,,83,,0,,32,,11,,,,99.36,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-08 2:00,2021,5,8,2:00,2.9,,0.7,,85,,0,,32,,14,,,,99.39,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-08 3:00,2021,5,8,3:00,2.6,,0.9,,88,,0,,32,,10,,,,99.4,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-08 4:00,2021,5,8,4:00,2.6,,0.9,,89,,0,,32,,11,,,,99.4,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-08 5:00,2021,5,8,5:00,2.2,,0.9,,91,,0,,31,,11,,,,99.39,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-08 6:00,2021,5,8,6:00,2.4,,1.3,,92,,0,,32,,10,,,,99.34,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-08 7:00,2021,5,8,7:00,2.2,,1.4,,94,,0,,32,,9,,,,99.35,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-08 8:00,2021,5,8,8:00,2.1,,1.5,,96,,0,,31,,8,,,,99.36,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-08 9:00,2021,5,8,9:00,2,,1.5,,96,,0,,32,,8,,,,99.38,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-08 10:00,2021,5,8,10:00,2.2,,1.8,,97,,0,,30,,10,,,,99.41,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-08 11:00,2021,5,8,11:00,2.4,,1.7,,95,,0,,31,,10,,,,99.48,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-08 12:00,2021,5,8,12:00,3.2,,2.2,,93,,0,,30,,10,,,,99.51,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-08 13:00,2021,5,8,13:00,3.3,,1.7,,89,,0,,30,,14,,,,99.54,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-08 14:00,2021,5,8,14:00,4,,2,,87,,0,,30,,14,,,,99.57,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-08 15:00,2021,5,8,15:00,5,,2.3,,83,,0,,29,,11,,,,99.54,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-08 16:00,2021,5,8,16:00,6.2,,0.3,,66,,0,,31,,15,,,,99.54,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-08 17:00,2021,5,8,17:00,7.9,,0,,57,,0,,31,,15,,,,99.54,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-08 18:00,2021,5,8,18:00,8.7,,-0.9,,51,,0,,32,,12,,,,99.52,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-08 19:00,2021,5,8,19:00,8.9,,-0.3,,53,,0,,31,,13,,,,99.5,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-08 20:00,2021,5,8,20:00,8.4,,-0.5,,54,,0,,32,,15,,,,99.52,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-08 21:00,2021,5,8,21:00,7.7,,-1.6,,51,,0,,32,,14,,,,99.51,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-08 22:00,2021,5,8,22:00,7.3,,-1.1,,55,,0,,32,,13,,,,99.47,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-08 23:00,2021,5,8,23:00,6.7,,-1.5,,56,,0,,34,,10,,,,99.49,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-09 0:00,2021,5,9,0:00,5.3,,-1.9,,60,,0,,36,,9,,,,99.47,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-09 1:00,2021,5,9,1:00,3.4,,-1.6,,70,,0,,33,,5,,,,99.5,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-09 2:00,2021,5,9,2:00,1.6,,-1.4,,81,,0,,36,,7,,,,99.56,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-09 3:00,2021,5,9,3:00,0.6,,-1.4,,86,,0,,36,,5,,,,99.57,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-09 4:00,2021,5,9,4:00,1,,-0.2,,92,,0,,34,,4,,,,99.54,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-09 5:00,2021,5,9,5:00,-0.7,,-1.4,,95,,0,,20,,5,,,,99.57,,,,-2,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-09 6:00,2021,5,9,6:00,-1.8,,-2.6,,95,,0,,,,0,,,,99.55,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-09 7:00,2021,5,9,7:00,-2.3,,-2.8,,96,,0,,6,,2,,,,99.53,,,,-3,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-09 8:00,2021,5,9,8:00,-2.9,,-3.5,,96,,0,,33,,2,,,,99.51,,,,-4,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-09 9:00,2021,5,9,9:00,-0.5,,-0.6,,99,,0,,30,,6,,,,99.46,,,,-3,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-09 10:00,2021,5,9,10:00,1.6,,0.4,,92,,0,,30,,9,,,,99.41,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-09 11:00,2021,5,9,11:00,1.9,,0.2,,89,,0,,33,,8,,,,99.4,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-09 12:00,2021,5,9,12:00,2.4,,0.6,,88,,0,,30,,7,,,,99.39,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-09 13:00,2021,5,9,13:00,3.5,,1.4,,86,,0,,29,,10,,,,99.4,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-09 14:00,2021,5,9,14:00,3.5,,1.2,,85,,0,,29,,15,,,,99.4,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-09 15:00,2021,5,9,15:00,3,,0.8,,85,,0,,29,,18,,,,99.37,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-09 16:00,2021,5,9,16:00,4.1,,1.3,,82,,0,,29,,16,,,,99.33,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-09 17:00,2021,5,9,17:00,5.5,,1.7,,77,,0,,30,,12,,,,99.32,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-09 18:00,2021,5,9,18:00,5.3,,1.3,,75,,0,,30,,18,,,,99.25,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-09 19:00,2021,5,9,19:00,5.6,,1.1,,73,,0,,30,,22,,,,99.28,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-09 20:00,2021,5,9,20:00,6.5,,1.5,,71,,0,,31,,17,,,,99.3,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-09 21:00,2021,5,9,21:00,6.1,,0.8,,69,,0,,32,,21,,,,99.31,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-09 22:00,2021,5,9,22:00,5.8,,-0.1,,66,,0,,32,,18,,,,99.32,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-09 23:00,2021,5,9,23:00,5.4,,-0.2,,67,,0,,32,,17,,,,99.32,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-10 0:00,2021,5,10,0:00,4.1,,0.5,,77,,0,,32,,16,,,,99.35,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-10 1:00,2021,5,10,1:00,3.5,,0.6,,81,,0,,32,,17,,,,99.4,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-10 2:00,2021,5,10,2:00,3.3,,0.9,,84,,0,,32,,12,,,,99.46,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-10 3:00,2021,5,10,3:00,3.3,,1.4,,87,,0,,31,,12,,,,99.47,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-10 4:00,2021,5,10,4:00,3.2,,1.5,,88,,0,,30,,12,,,,99.45,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-10 5:00,2021,5,10,5:00,2.8,,1.7,,92,,0,,30,,8,,,,99.41,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-10 6:00,2021,5,10,6:00,2.6,,1.7,,94,,0,,30,,6,,,,99.39,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-10 7:00,2021,5,10,7:00,2,,1,,93,,0,,32,,5,,,,99.38,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-10 8:00,2021,5,10,8:00,2.8,,2,,95,,0,,28,,7,,,,99.38,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-10 9:00,2021,5,10,9:00,2.4,,1.1,,91,,0,,31,,7,,,,99.41,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-10 10:00,2021,5,10,10:00,2.1,,0.4,,88,,0,,32,,7,,,,99.45,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-10 11:00,2021,5,10,11:00,2.4,,0.6,,88,,0,,33,,8,,,,99.5,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-10 12:00,2021,5,10,12:00,3.8,,0.6,,80,,0,,1,,7,,,,99.57,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-10 13:00,2021,5,10,13:00,4.8,,0,,71,,0,,36,,6,,,,99.59,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-10 14:00,2021,5,10,14:00,4.2,,-0.2,,73,,0,,30,,16,,,,99.61,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-10 15:00,2021,5,10,15:00,5.1,,-0.1,,69,,0,,30,,15,,,,99.63,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-10 16:00,2021,5,10,16:00,4.6,,-0.1,,71,,0,,30,,20,,,,99.66,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-10 17:00,2021,5,10,17:00,5.2,,0.6,,72,,0,,31,,19,,,,99.67,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-10 18:00,2021,5,10,18:00,6.1,,0.2,,66,,0,,31,,17,,,,99.65,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-10 19:00,2021,5,10,19:00,6.6,,0,,62,,0,,31,,18,,,,99.65,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-10 20:00,2021,5,10,20:00,6.4,,1.4,,70,,0,,32,,21,,,,99.67,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-10 21:00,2021,5,10,21:00,5.4,,1.1,,74,,0,,31,,23,,,,99.66,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-10 22:00,2021,5,10,22:00,5.2,,0.7,,72,,0,,32,,22,,,,99.68,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-10 23:00,2021,5,10,23:00,4.6,,1.4,,80,,0,,31,,15,,,,99.71,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-11 0:00,2021,5,11,0:00,3.9,,1.7,,85,,0,,32,,16,,,,99.76,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-11 1:00,2021,5,11,1:00,3.4,,1.6,,88,,0,,31,,14,,,,99.79,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-11 2:00,2021,5,11,2:00,3.4,,1.8,,89,,0,,32,,13,,,,99.81,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-11 3:00,2021,5,11,3:00,3.3,,1.7,,89,,0,,33,,13,,,,99.82,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-11 4:00,2021,5,11,4:00,3.2,,1.8,,90,,0,,31,,10,,,,99.81,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-11 5:00,2021,5,11,5:00,3.2,,1.9,,91,,0,,31,,8,,,,99.82,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-11 6:00,2021,5,11,6:00,2.5,,1.4,,93,,0,,33,,5,,,,99.82,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-11 7:00,2021,5,11,7:00,0.6,,0.1,,97,,0,,36,,2,,,,99.82,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-11 8:00,2021,5,11,8:00,2.2,,1.2,,93,,0,,34,,3,,,,99.83,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-11 9:00,2021,5,11,9:00,2.7,,1.2,,90,,0,,33,,9,,,,99.87,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-11 10:00,2021,5,11,10:00,2.3,,1.2,,92,,0,,33,,10,,,,99.9,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-11 11:00,2021,5,11,11:00,3,,1.2,,88,,0,,33,,10,,,,99.94,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-11 12:00,2021,5,11,12:00,3.4,,1.1,,85,,0,,33,,14,,,,99.97,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-11 13:00,2021,5,11,13:00,4.1,,1,,80,,0,,33,,12,,,,100.01,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-11 14:00,2021,5,11,14:00,4.4,,0.3,,75,,0,,34,,17,,,,100.07,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-11 15:00,2021,5,11,15:00,5,,0.3,,72,,0,,32,,18,,,,100.09,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-11 16:00,2021,5,11,16:00,6.3,,1.5,,71,,0,,31,,17,,,,100.13,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-11 17:00,2021,5,11,17:00,6.6,,1.4,,69,,0,,31,,20,,,,100.14,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-11 18:00,2021,5,11,18:00,7.4,,1.5,,66,,0,,32,,24,,,,100.15,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-11 19:00,2021,5,11,19:00,7.6,,1.4,,64,,0,,32,,20,,,,100.17,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-11 20:00,2021,5,11,20:00,8.9,,0.6,,56,,0,,32,,19,,,,100.17,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-11 21:00,2021,5,11,21:00,8.7,,-1.1,,50,,0,,32,,17,,,,100.16,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-11 22:00,2021,5,11,22:00,8.6,,-1.1,,50,,0,,32,,19,,,,100.19,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-11 23:00,2021,5,11,23:00,8.2,,-1.8,,49,,0,,31,,16,,,,100.25,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-12 0:00,2021,5,12,0:00,7.2,,-1.4,,54,,0,,32,,14,,,,100.29,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-12 1:00,2021,5,12,1:00,5.6,,-0.2,,66,,0,,29,,11,,,,100.35,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-12 2:00,2021,5,12,2:00,4.6,,1.1,,78,,0,,30,,12,,,,100.42,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-12 3:00,2021,5,12,3:00,4.3,,1.5,,82,,0,,30,,12,,,,100.47,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-12 4:00,2021,5,12,4:00,4.6,,1,,78,,0,,30,,13,,,,100.5,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-12 5:00,2021,5,12,5:00,4.6,,0.5,,74,,0,,31,,13,,,,100.53,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-12 6:00,2021,5,12,6:00,4.1,,1.3,,82,,0,,31,,12,,,,100.54,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-12 7:00,2021,5,12,7:00,4.1,,0.5,,77,,0,,31,,13,,,,100.51,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-12 8:00,2021,5,12,8:00,4.2,,0.3,,76,,0,,31,,12,,,,100.53,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-12 9:00,2021,5,12,9:00,4.3,,0,,74,,0,,31,,14,,,,100.56,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-12 10:00,2021,5,12,10:00,4.3,,0.3,,75,,0,,31,,13,,,,100.58,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-12 11:00,2021,5,12,11:00,4.7,,0.3,,73,,0,,31,,12,,,,100.64,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-12 12:00,2021,5,12,12:00,5.7,,0.5,,70,,0,,31,,11,,,,100.69,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-12 13:00,2021,5,12,13:00,6,,0.2,,66,,0,,30,,14,,,,100.72,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-12 14:00,2021,5,12,14:00,6.8,,0.4,,64,,0,,30,,13,,,,100.75,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-12 15:00,2021,5,12,15:00,7.7,,1.1,,63,,0,,29,,18,,,,100.75,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-12 16:00,2021,5,12,16:00,8,,0.6,,60,,0,,29,,14,,,,100.75,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-12 17:00,2021,5,12,17:00,8.9,,-0.3,,52,,0,,29,,16,,,,100.73,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-12 18:00,2021,5,12,18:00,12.5,,-1.4,,38,,0,,30,,15,,,,100.7,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-12 19:00,2021,5,12,19:00,13.1,,1.4,,45,,0,,28,,11,,,,100.67,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-12 20:00,2021,5,12,20:00,12.9,,-1.2,,38,,0,,29,,12,,,,100.63,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-12 21:00,2021,5,12,21:00,14.8,,-3.8,,28,,0,,33,,13,,,,100.62,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-12 22:00,2021,5,12,22:00,14.5,,-5.1,,25,,0,,32,,12,,,,100.59,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-12 23:00,2021,5,12,23:00,13.5,,-5.8,,26,,0,,32,,13,,,,100.57,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-13 0:00,2021,5,13,0:00,12.4,,-6.3,,26,,0,,34,,9,,,,100.55,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-13 1:00,2021,5,13,1:00,9.7,,-5.6,,33,,0,,35,,6,,,,100.54,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-13 2:00,2021,5,13,2:00,5.1,,-3,,56,,0,,25,,4,,,,100.55,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-13 3:00,2021,5,13,3:00,5.3,,-0.3,,67,,0,,28,,5,,,,100.58,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-13 4:00,2021,5,13,4:00,5.4,,-0.6,,65,,0,,30,,6,,,,100.55,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-13 5:00,2021,5,13,5:00,2.5,,-0.3,,82,,0,,35,,1,,,,100.55,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-13 6:00,2021,5,13,6:00,1.2,,-0.5,,89,,0,,,,0,,,,100.55,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-13 7:00,2021,5,13,7:00,0.6,,-1,,89,,0,,,,0,,,,100.53,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-13 8:00,2021,5,13,8:00,-0.3,,-1.6,,91,,0,,8,,1,,,,100.54,,,,-1,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-13 9:00,2021,5,13,9:00,-1.1,,-2.4,,91,,0,,6,,2,,,,100.56,,,,-2,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-13 10:00,2021,5,13,10:00,-1.2,,-1.7,,96,,0,,6,,3,,,,100.56,,,,-2,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-13 11:00,2021,5,13,11:00,0.4,,-0.7,,92,,0,,6,,4,,,,100.58,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-13 12:00,2021,5,13,12:00,5.2,,0.8,,73,,0,,18,,3,,,,100.61,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-13 13:00,2021,5,13,13:00,10.1,,0.4,,51,,0,,10,,1,,,,100.59,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-13 14:00,2021,5,13,14:00,13.6,,-3.2,,31,,0,,17,,5,,,,100.54,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-13 15:00,2021,5,13,15:00,15.3,,-3.9,,26,,0,,18,,7,,,,100.49,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-13 16:00,2021,5,13,16:00,16.9,,-3.6,,24,,0,,22,,6,,,,100.44,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-13 17:00,2021,5,13,17:00,17.6,,-3.4,,24,,0,,34,,10,,,,100.38,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-13 18:00,2021,5,13,18:00,18.9,,-3,,22,,0,,27,,7,,,,100.3,,,,,,NA
-84.52,46.48,SAULT STE. MARIE AIRPORT,6057593,2021-05-13 19:00,2021,5,13,19:00,18.8,,-4,,21,,0,,19,,12,,,,100.25,,,,,,NA
